,sourceNodeId,targetNodeId,cite_info,relationshipType,flag
1575,220045416,155100120,"{67855846: 'Dua et al., 2019', 155100120: 'Qiu et al., 2019', 52822214: 'Yang et al., 2018'}",cites,597
1576,220045416,52822214,"{67855846: 'Dua et al., 2019', 155100120: 'Qiu et al., 2019', 52822214: 'Yang et al., 2018'}",cites,597
1577,233241188,173188058,"{173188058: 'Talmor and Berant, 2019;'}",cites,599
1578,229923177,221845203,"{221845203: 'Ainslie et al., 2020'}",cites,600
1579,259317090,208267807,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1580,259317090,202583433,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1581,259317090,226262208,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1582,259317090,189927896,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1583,259317090,235755349,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1584,259317090,249017531,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1585,259317090,155100120,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1586,259317090,221749191,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1587,259317090,236771976,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1588,259317090,52822214,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1589,259317090,237498988,"{208267807: 'Asai et al., 2020', 202583433: 'Das et al., 2019', 226262208: 'Ferguson et al., 2020', 189927896: 'Jiang and Bansal, 2019;', 235755349: 'Lee et al., 2021;', 249017531: 'Li et al., 2023', 155100120: 'Qiu et al., 2019', 221749191: 'Trivedi et al., 2020', 236771976: 'Trivedi et al., 2022b', 207870753: 'Tu et al., 2019;', 52822214: 'Yang et al., 2018', 237498988: 'Ye et al., 2021'}",cites,603
1590,233296201,220045477,"{220045477: 'Dua et al., 2020;', 86611921: 'Kwiatkowski et al., 2019', 174801764: 'Min et al., 2019', 207870753: 'Tu et al., 2020;', 52822214: 'Yang et al., 2018'}",cites,604
1591,233296201,86611921,"{220045477: 'Dua et al., 2020;', 86611921: 'Kwiatkowski et al., 2019', 174801764: 'Min et al., 2019', 207870753: 'Tu et al., 2020;', 52822214: 'Yang et al., 2018'}",cites,604
1592,233296201,174801764,"{220045477: 'Dua et al., 2020;', 86611921: 'Kwiatkowski et al., 2019', 174801764: 'Min et al., 2019', 207870753: 'Tu et al., 2020;', 52822214: 'Yang et al., 2018'}",cites,604
1593,233296201,52822214,"{220045477: 'Dua et al., 2020;', 86611921: 'Kwiatkowski et al., 2019', 174801764: 'Min et al., 2019', 207870753: 'Tu et al., 2020;', 52822214: 'Yang et al., 2018'}",cites,604
1594,246863799,207847640,"{207847640: 'Qiu et al., 2020', 226281978: 'Tay et al., 2021'}",cites,605
1595,258546701,233296016,{233296016: '[27]'},cites,606
1596,258546701,233296016,{233296016: '[27]'},cites,607
1597,249191335,52822214,"{52822214: 'Yang et al., 2018'}",cites,608
1598,236459821,52822214,"{52822214: 'Yang et al., 2018'}",cites,609
1599,222208820,208267807,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 202660724: 'Nie et al., 2019'}",cites,610
1600,222208820,153312687,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 202660724: 'Nie et al., 2019'}",cites,610
1601,222208820,202660724,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 202660724: 'Nie et al., 2019'}",cites,610
1602,247158054,52822214,"{52822214: ', Yang et al., 2018'}",cites,612
1603,247518855,67855846,"{67855846: 'Dua et al., 2019', 232380161: 'Huang et al., 2021a', 220483148: 'Liu et al., 2020', 155100120: 'Qiu et al., 2019;', 207870753: 'Tu et al., 2020'}",cites,613
1604,247518855,232380161,"{67855846: 'Dua et al., 2019', 232380161: 'Huang et al., 2021a', 220483148: 'Liu et al., 2020', 155100120: 'Qiu et al., 2019;', 207870753: 'Tu et al., 2020'}",cites,613
1605,247518855,220483148,"{67855846: 'Dua et al., 2019', 232380161: 'Huang et al., 2021a', 220483148: 'Liu et al., 2020', 155100120: 'Qiu et al., 2019;', 207870753: 'Tu et al., 2020'}",cites,613
1606,247518855,155100120,"{67855846: 'Dua et al., 2019', 232380161: 'Huang et al., 2021a', 220483148: 'Liu et al., 2020', 155100120: 'Qiu et al., 2019;', 207870753: 'Tu et al., 2020'}",cites,613
1607,246638887,204823992,{204823992: 'Fillmore 1968'},cites,615
1608,258587884,246652372,"{246652372: 'Ji et al., 2023', 86611921: 'Kwiatkowski et al., 2019', 207756753: 'Nie et al., 2020, and', 254877499: 'Trivedi et al., 2022;', 52822214: 'Yang et al., 2018'}",cites,616
1609,258587884,86611921,"{246652372: 'Ji et al., 2023', 86611921: 'Kwiatkowski et al., 2019', 207756753: 'Nie et al., 2020, and', 254877499: 'Trivedi et al., 2022;', 52822214: 'Yang et al., 2018'}",cites,616
1610,258587884,207756753,"{246652372: 'Ji et al., 2023', 86611921: 'Kwiatkowski et al., 2019', 207756753: 'Nie et al., 2020, and', 254877499: 'Trivedi et al., 2022;', 52822214: 'Yang et al., 2018'}",cites,616
1611,258587884,254877499,"{246652372: 'Ji et al., 2023', 86611921: 'Kwiatkowski et al., 2019', 207756753: 'Nie et al., 2020, and', 254877499: 'Trivedi et al., 2022;', 52822214: 'Yang et al., 2018'}",cites,616
1612,258587884,52822214,"{246652372: 'Ji et al., 2023', 86611921: 'Kwiatkowski et al., 2019', 207756753: 'Nie et al., 2020, and', 254877499: 'Trivedi et al., 2022;', 52822214: 'Yang et al., 2018'}",cites,616
1613,258841488,237048095,"{237048095: 'Chen et al., 2021', 230799347: 'Geva et al., 2021', 246652372: 'Ji et al., 2023;', 235313508: 'Saxena et al., 2021', 52822214: 'Yang et al., 2018'}",cites,617
1614,258841488,230799347,"{237048095: 'Chen et al., 2021', 230799347: 'Geva et al., 2021', 246652372: 'Ji et al., 2023;', 235313508: 'Saxena et al., 2021', 52822214: 'Yang et al., 2018'}",cites,617
1615,258841488,246652372,"{237048095: 'Chen et al., 2021', 230799347: 'Geva et al., 2021', 246652372: 'Ji et al., 2023;', 235313508: 'Saxena et al., 2021', 52822214: 'Yang et al., 2018'}",cites,617
1616,258841488,235313508,"{237048095: 'Chen et al., 2021', 230799347: 'Geva et al., 2021', 246652372: 'Ji et al., 2023;', 235313508: 'Saxena et al., 2021', 52822214: 'Yang et al., 2018'}",cites,617
1617,258841488,52822214,"{237048095: 'Chen et al., 2021', 230799347: 'Geva et al., 2021', 246652372: 'Ji et al., 2023;', 235313508: 'Saxena et al., 2021', 52822214: 'Yang et al., 2018'}",cites,617
1618,258436694,224803601,"{224803601: '[4,', 160009340: '[34,', 235399987: '[35]', 128345225: '53,', 52822214: '62]', 233219869: '63]'}",cites,618
1619,258436694,160009340,"{224803601: '[4,', 160009340: '[34,', 235399987: '[35]', 128345225: '53,', 52822214: '62]', 233219869: '63]'}",cites,618
1620,258436694,128345225,"{224803601: '[4,', 160009340: '[34,', 235399987: '[35]', 128345225: '53,', 52822214: '62]', 233219869: '63]'}",cites,618
1621,258436694,52822214,"{224803601: '[4,', 160009340: '[34,', 235399987: '[35]', 128345225: '53,', 52822214: '62]', 233219869: '63]'}",cites,618
1622,258436694,233219869,"{224803601: '[4,', 160009340: '[34,', 235399987: '[35]', 128345225: '53,', 52822214: '62]', 233219869: '63]'}",cites,618
1623,258959010,248780313,"{248780313: 'Byrd and Srivastava, 2022;'}",cites,619
1624,247187956,202712552,"{202712552: '[9]', 204915921: '[14]'}",cites,620
1625,247187956,204915921,"{202712552: '[9]', 204915921: '[14]'}",cites,620
1626,202558815,173188058,"{173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,621
1627,202558815,52822214,"{173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,621
1628,201698166,153312687,"{153312687: 'Ding et al., 2019', 155100120: 'Xiao et al., 2019', 52822214: 'Yang et al. 2018'}",cites,622
1629,201698166,155100120,"{153312687: 'Ding et al., 2019', 155100120: 'Xiao et al., 2019', 52822214: 'Yang et al. 2018'}",cites,622
1630,201698166,52822214,"{153312687: 'Ding et al., 2019', 155100120: 'Xiao et al., 2019', 52822214: 'Yang et al. 2018'}",cites,622
1631,264555286,230799347,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1632,264555286,204915921,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1633,264555286,86611921,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1634,264555286,264555175,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1635,264555286,252692968,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1636,264555286,247595263,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1637,264555286,52822214,"{230799347: 'Geva et al., 2021', 204915921: 'Khot et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 264555175: 'Oh and Thorne, 2023', 252692968: 'Sun et al., 2023;', 247595263: 'Wang et al., 2023', 52822214: 'Yang et al., 2018'}",cites,623
1638,231627885,174801080,"{174801080: '[15]', 202565945: '[22]', 155100120: '[30]', 158046817: '[32]', 214071925: '[35]'}",cites,627
1639,231627885,202565945,"{174801080: '[15]', 202565945: '[22]', 155100120: '[30]', 158046817: '[32]', 214071925: '[35]'}",cites,627
1640,231627885,155100120,"{174801080: '[15]', 202565945: '[22]', 155100120: '[30]', 158046817: '[32]', 214071925: '[35]'}",cites,627
1641,231627885,158046817,"{174801080: '[15]', 202565945: '[22]', 155100120: '[30]', 158046817: '[32]', 214071925: '[35]'}",cites,627
1642,231627885,214071925,"{174801080: '[15]', 202565945: '[22]', 155100120: '[30]', 158046817: '[32]', 214071925: '[35]'}",cites,627
1643,264490789,233444226,"{233444226: 'Kiela et al., 2021'}",cites,628
1644,264490789,233444226,"{233444226: 'Kiela et al., 2021'}",cites,629
1645,253384010,215785913,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1646,253384010,67855846,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1647,253384010,235421967,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1648,253384010,52822214,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1649,253384010,237593105,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1650,253384010,248780469,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1651,253384010,234741852,"{215785913: 'Chen et al., 2020b;', 67855846: 'Dua et al., 2019;', 235421967: 'Shao et al., 2021;', 52822214: 'Yang et al., 2018;', 237593105: 'Zhang et al., 2021', 248780469: 'Zhao et al., 2022', 234741852: 'Zhu et al., 2021;'}",cites,630
1652,216867332,202565945,"{202565945: 'Jiang and Bansal, 2019', 198229624: 'Joshi et al., 2020', 86611921: 'Kwiatkowski et al., 2019', 174801080: 'Min et al., 2019;', 211003735: 'Wolfson et al. 2020'}",cites,631
1653,216867332,198229624,"{202565945: 'Jiang and Bansal, 2019', 198229624: 'Joshi et al., 2020', 86611921: 'Kwiatkowski et al., 2019', 174801080: 'Min et al., 2019;', 211003735: 'Wolfson et al. 2020'}",cites,631
1654,216867332,86611921,"{202565945: 'Jiang and Bansal, 2019', 198229624: 'Joshi et al., 2020', 86611921: 'Kwiatkowski et al., 2019', 174801080: 'Min et al., 2019;', 211003735: 'Wolfson et al. 2020'}",cites,631
1655,216867332,174801080,"{202565945: 'Jiang and Bansal, 2019', 198229624: 'Joshi et al., 2020', 86611921: 'Kwiatkowski et al., 2019', 174801080: 'Min et al., 2019;', 211003735: 'Wolfson et al. 2020'}",cites,631
1656,216867332,211003735,"{202565945: 'Jiang and Bansal, 2019', 198229624: 'Joshi et al., 2020', 86611921: 'Kwiatkowski et al., 2019', 174801080: 'Min et al., 2019;', 211003735: 'Wolfson et al. 2020'}",cites,631
1657,237940861,52822214,"{52822214: 'Yang et al., 2018b'}",cites,632
1658,104292014,52822214,"{52822214: 'Yang et al., 2018'}",cites,633
1659,231698419,52822214,"{52822214: 'Yang et al., 2018;', 219965751: 'Zeng et al., 2020'}",cites,634
1660,231698419,219965751,"{52822214: 'Yang et al., 2018;', 219965751: 'Zeng et al., 2020'}",cites,634
1661,258947821,207756753,"{207756753: 'Nie et al., 2020', 208201969: 'Sugawara et al., 2020', 52822214: 'Yang et al., 2018', 233219869: 'Yasunaga et al., 2021;'}",cites,635
1662,258947821,208201969,"{207756753: 'Nie et al., 2020', 208201969: 'Sugawara et al., 2020', 52822214: 'Yang et al., 2018', 233219869: 'Yasunaga et al., 2021;'}",cites,635
1663,258947821,52822214,"{207756753: 'Nie et al., 2020', 208201969: 'Sugawara et al., 2020', 52822214: 'Yang et al., 2018', 233219869: 'Yasunaga et al., 2021;'}",cites,635
1664,258947821,233219869,"{207756753: 'Nie et al., 2020', 208201969: 'Sugawara et al., 2020', 52822214: 'Yang et al., 2018', 233219869: 'Yasunaga et al., 2021;'}",cites,635
1665,231847375,208267807,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1666,231847375,153312687,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1667,231847375,204915921,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1668,231847375,202660724,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1669,231847375,160009340,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1670,231847375,202773198,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1671,231847375,155100120,"{208267807: 'Asai et al., 2020', 153312687: 'Ding et al., 2019', 204915921: 'Khot et al., 2020;', 202660724: 'Nie et al., 2019', 160009340: 'Nishida et al., 2019', 202773198: 'Qi et al., 2019', 155100120: 'Qiu et al., 2019'}",cites,636
1672,253397574,238857091,"{238857091: 'Xin et al., 2022', 220302524: 'Xiong et al., 2021', 247411106: 'Xu et al., 2022'}",cites,637
1673,253397574,220302524,"{238857091: 'Xin et al., 2022', 220302524: 'Xiong et al., 2021', 247411106: 'Xu et al., 2022'}",cites,637
1674,253397574,247411106,"{238857091: 'Xin et al., 2022', 220302524: 'Xiong et al., 2021', 247411106: 'Xu et al., 2022'}",cites,637
1675,218470415,86611921,"{86611921: 'Kwiatkowski et al., 2019'}",cites,638
1676,244800755,67855846,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1677,244800755,208089867,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1678,244800755,202565945,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1679,244800755,215238846,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1680,244800755,235097600,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1681,244800755,231883811,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1682,244800755,237433880,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1683,244800755,202785879,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1684,244800755,52822214,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,639
1685,244800755,67855846,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,640
1686,244800755,208089867,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,640
1687,244800755,202565945,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,640
1688,244800755,215238846,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,640
1689,244800755,235097600,"{67855846: 'Dua et al., 2019;', 208089867: 'Jansen and Ustalov, 2019;', 202565945: 'Jiang and Bansal 2019', 215238846: 'Liu et al., 2020;', 235097600: 'Thayaparan et al., 2021b', 231883811: 'Valentino et al., 2021', 237258250: 'Wiegreffe and Marasovic, 2021;', 237433880: 'Xu et al., 2021;', 202785879: 'Yadav et al., 2019b', 52822214: 'Yang et al., 2018'}",cites,640
